REF_DATE,GEO,DGUID,Companies,Length of track,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VALUE
1991,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,3230
1991,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,3041
1991,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2179
1991,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1991,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,9562
1991,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,6654
1991,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,4668
1991,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,435
1991,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,1551
1991,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2908
1991,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,1594
1991,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,285
1991,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1029
1992,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,84951
1992,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,69929
1992,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,33143
1992,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,19459
1992,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,17327
1992,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,15022
1992,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,5770
1992,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,2982
1992,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,6269
1992,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,45685
1992,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,41642
1992,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,19016
1992,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,12000
1992,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,10626
1992,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4042
1992,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,903
1992,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,35
1992,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,3104
1992,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,29284
1992,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,21212
1992,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,9051
1992,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,7024
1992,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,5137
1992,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8072
1992,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,3273
1992,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,2662
1992,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2137
1992,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1992,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,9982
1992,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,7074
1992,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,5076
1992,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,435
1992,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,1563
1992,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2908
1992,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,1594
1992,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,285
1992,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1029
1993,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,84408
1993,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,69642
1993,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,33071
1993,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,19350
1993,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,17221
1993,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,14766
1993,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,4973
1993,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,3622
1993,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,6171
1993,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,45203
1993,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,41190
1993,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18829
1993,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,11806
1993,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,10555
1993,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4013
1993,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,909
1993,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,35
1993,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,3069
1993,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,28948
1993,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,21106
1993,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,8959
1993,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,7118
1993,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,5029
1993,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,7842
1993,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2470
1993,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,3301
1993,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2071
1993,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,0
1993,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,0
1993,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,0
1993,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
1993,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1993,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,0
